User Id,Date,SKU,Description,Category Description,Age
34A427F9,9/2/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,23
34A427F9,10/30/2017,187907,DANGLE BANGLES  A4,Jewellery,23
34A427F9,8/16/2017,198206,FACETED DUO BANGL  N4,Jewellery,23
34A427F9,10/11/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,23
30CAACD2,11/6/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,25
30CAACD2,8/31/2017,166408,ASHMILLON SCARF B0,Handbags & Access,25
30CAACD2,12/30/2017,187907,DANGLE BANGLES  A4,Jewellery,25
30CAACD2,9/17/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,25
328A2253,9/9/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,49
328A2253,10/9/2017,187907,DANGLE BANGLES  A4,Jewellery,49
328A2253,9/27/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,49
328A2253,8/26/2017,206439,HAMMERED STACKER  AN,Jewellery,49
2E7BEB58,11/25/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,44
2E7BEB58,9/27/2017,148301,LEATHER GLOVE  IK,Handbags & Access,44
2E7BEB58,9/2/2017,157310,LEATHER GLOVE  QA,Handbags & Access,44
2E7BEB58,8/18/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,44
21ACDA95,11/18/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,27
21ACDA95,11/9/2017,225315,SPICE BANGLE  N4,Jewellery,27
21ACDA95,12/7/2017,172185,BOBBLE SCARF F4,Handbags & Access,27
258D77E3,11/24/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,25
258D77E3,8/23/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,25
258D77E3,10/11/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,25
25BDF11E,10/7/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,21
25BDF11E,8/1/2017,206439,HAMMERED STACKER  AN,Jewellery,21
25BDF11E,8/12/2017,172185,BOBBLE SCARF F4,Handbags & Access,21
19C7BE34,10/20/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,37
19C7BE34,10/13/2017,222124,INCA STACKERS  H6,Jewellery,37
360F290C,9/4/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,40
360F290C,11/26/2017,184019,"BOBBLE SCARF F4, 1SIZE",Handbags & Access,40
360F290C,8/18/2017,147552,LEATHER GLOVE  IE,Handbags & Access,40
360F290C,11/9/2017,198206,FACETED DUO BANGL  N4,Jewellery,40
360F290C,11/17/2017,141244,OV PLAIN LEATHER  SH,Handbags & Access,40
360F290C,11/21/2017,191879,FLOWER SPKLE RING  R4,Jewellery,40
360F290C,8/19/2017,164260,ASHMILLON BERET A0,Handbags & Access,40
DD26571,10/23/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,25
DD26571,12/9/2017,206439,HAMMERED STACKER  AN,Jewellery,25
DD26571,11/30/2017,124549,PIPED DRIVING GLO  F0,Handbags & Access,25
1A42A971,9/25/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,37
1A42A971,12/9/2017,225315,SPICE BANGLE  N4,Jewellery,37
1A42A971,12/13/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,37
1A42A971,9/6/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,37
1A42A971,11/9/2017,191879,FLOWER SPKLE RING  R4,Jewellery,37
1A42A971,9/30/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,37
2C68D6D0,10/5/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,47
2C68D6D0,11/7/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,47
2C68D6D0,8/16/2017,191879,FLOWER SPKLE RING  R4,Jewellery,47
152BE90D,11/9/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,21
152BE90D,9/28/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,21
1EEA4C41,9/11/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,25
1EEA4C41,8/22/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,25
1EEA4C41,9/3/2017,225315,SPICE BANGLE  N4,Jewellery,25
1EEA4C41,12/28/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,25
27A2B91E,8/12/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,31
27A2B91E,11/24/2017,198742,FACETED DUO BANGL  SZ,Jewellery,31
27A2B91E,9/21/2017,158770,LEATHER GLOVE  SH,Handbags & Access,31
27A2B91E,11/26/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,31
27A2B91E,12/23/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,31
27A2B91E,12/27/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,31
1AF671DD,10/20/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,23
1AF671DD,9/11/2017,198742,FACETED DUO BANGL  SZ,Jewellery,23
1AF671DD,10/1/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,23
1AF671DD,9/17/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,23
1AF671DD,12/6/2017,164260,ASHMILLON BERET A0,Handbags & Access,23
2AF907CD,11/27/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,29
2AF907CD,9/10/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,29
2AF907CD,12/31/2017,158770,LEATHER GLOVE  SH,Handbags & Access,29
2AF907CD,8/13/2017,189455,ZEBRA BANGLE  Y4,Jewellery,29
14E926ED,9/27/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,38
14E926ED,10/18/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,38
2BD7A4,8/24/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,39
2BD7A4,8/24/2017,169942,CASHMERE STRIPE A4,Handbags & Access,39
2BD7A4,8/14/2017,176256,MEDINA KIMONO SV,Handbags & Access,39
2BD7A4,9/15/2017,158770,LEATHER GLOVE  SH,Handbags & Access,39
2BD7A4,8/15/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,39
3B95D245,11/14/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,49
3B95D245,12/14/2017,147552,LEATHER GLOVE  IE,Handbags & Access,49
1BE4D02E,11/18/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,28
1BE4D02E,11/25/2017,150031,LEATHER GLOVE  J0,Handbags & Access,28
1BE4D02E,11/15/2017,147552,LEATHER GLOVE  IE,Handbags & Access,28
1BE4D02E,9/16/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,28
1BE4D02E,11/22/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,28
90C83EC,8/28/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,47
90C83EC,11/11/2017,225315,SPICE BANGLE  N4,Jewellery,47
1E15BFA1,10/11/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,45
1E15BFA1,10/16/2017,191373,BRUSHED MOON RING  T4,Jewellery,45
1E15BFA1,8/14/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,45
252971A4,8/17/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,32
252971A4,10/21/2017,169942,CASHMERE STRIPE A4,Handbags & Access,32
252971A4,12/21/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,32
252971A4,12/30/2017,198206,FACETED DUO BANGL  N4,Jewellery,32
252971A4,8/27/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,32
342112E,8/30/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,51
342112E,12/5/2017,155500,LEATHER GLOVE  NT,Handbags & Access,51
342112E,9/18/2017,213702,ORGANIC SWIRL BL  Z4,Jewellery,51
770479F,8/22/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,26
770479F,10/13/2017,147552,LEATHER GLOVE  IE,Handbags & Access,26
36DA9D80,8/9/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,23
36DA9D80,9/25/2017,169942,CASHMERE STRIPE A4,Handbags & Access,23
36DA9D80,8/11/2017,158770,LEATHER GLOVE  SH,Handbags & Access,23
36DA9D80,10/1/2017,222124,INCA STACKERS  H6,Jewellery,23
36DA9D80,10/16/2017,191879,FLOWER SPKLE RING  R4,Jewellery,23
D683EBF,11/22/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,44
D683EBF,12/10/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,44
D683EBF,8/1/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,44
D683EBF,9/3/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,44
3F242FE,9/2/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,45
3F242FE,11/24/2017,189455,ZEBRA BANGLE  Y4,Jewellery,45
33B45FB4,8/9/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,35
33B45FB4,10/7/2017,173025,PLAIN WOOL/SILK NP,Handbags & Access,35
33B45FB4,10/19/2017,200172,FACETED DUO BANGL  Y4,Jewellery,35
1A7B3721,10/8/2017,198742,FACETED DUO BANGL  SZ,Jewellery,26
2D9DACCA,10/13/2017,198742,FACETED DUO BANGL  SZ,Jewellery,23
2D9DACCA,10/7/2017,147552,LEATHER GLOVE  IE,Handbags & Access,23
2D9DACCA,12/4/2017,197201,SPARKLE FLOWER RI  Y4,Jewellery,23
2D9DACCA,8/8/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,23
874C9A,10/8/2017,198742,FACETED DUO BANGL  SZ,Jewellery,24
874C9A,12/2/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,24
874C9A,8/7/2017,153716,LEATHER GLOVE  LN,Handbags & Access,24
874C9A,8/1/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,24
123D143E,10/26/2017,198742,FACETED DUO BANGL  SZ,Jewellery,37
123D143E,9/12/2017,150031,LEATHER GLOVE  J0,Handbags & Access,37
123D143E,9/16/2017,153716,LEATHER GLOVE  LN,Handbags & Access,37
201173E6,8/7/2017,198742,FACETED DUO BANGL  SZ,Jewellery,26
2A19FB07,12/17/2017,198742,FACETED DUO BANGL  SZ,Jewellery,45
2A19FB07,8/12/2017,225315,SPICE BANGLE  N4,Jewellery,45
2A19FB07,10/22/2017,193499,DAISY DUKE RING  S4,Jewellery,45
2A19FB07,9/15/2017,193499,DAISY DUKE RING  S4,Jewellery,45
F429D34,12/6/2017,198742,FACETED DUO BANGL  SZ,Jewellery,37
F429D34,12/20/2017,150031,LEATHER GLOVE  J0,Handbags & Access,37
39C61CC3,11/5/2017,198742,FACETED DUO BANGL  SZ,Jewellery,55
39C61CC3,11/14/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,55
39C61CC3,8/21/2017,219484,SPECKLE WOOD BANG  R8,Jewellery,55
A9FF762,10/31/2017,198742,FACETED DUO BANGL  SZ,Jewellery,28
A9FF762,12/25/2017,198742,FACETED DUO BANGL  SZ,Jewellery,28
A9FF762,10/26/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,28
A9FF762,12/21/2017,191787,FLORAL RING  Y4,Jewellery,28
A9FF762,12/14/2017,215392,ANIMAL BANGLE  N4,Jewellery,28
218DE8B9,9/25/2017,198742,FACETED DUO BANGL  SZ,Jewellery,25
3488D8E8,11/7/2017,198742,FACETED DUO BANGL  SZ,Jewellery,31
3488D8E8,8/6/2017,147552,LEATHER GLOVE  IE,Handbags & Access,31
3488D8E8,10/6/2017,141244,OV PLAIN LEATHER  SH,Handbags & Access,31
2BE33480,9/16/2017,198742,FACETED DUO BANGL  SZ,Jewellery,24
2BE33480,8/14/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,24
2BE33480,8/21/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,24
3B285A29,11/28/2017,198742,FACETED DUO BANGL  SZ,Jewellery,34
3B285A29,11/22/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,34
3B285A29,10/4/2017,197201,SPARKLE FLOWER RI  Y4,Jewellery,34
CACD9D7,8/11/2017,198742,FACETED DUO BANGL  SZ,Jewellery,55
CACD9D7,8/1/2017,157310,LEATHER GLOVE  QA,Handbags & Access,55
CACD9D7,12/10/2017,167688,CASHMERE STRIPE F4,Handbags & Access,55
CACD9D7,9/20/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,55
184FBA47,11/19/2017,198742,FACETED DUO BANGL  SZ,Jewellery,20
184FBA47,12/28/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,20
2AE009D4,10/15/2017,198742,FACETED DUO BANGL  SZ,Jewellery,27
2AE009D4,12/4/2017,187907,DANGLE BANGLES  A4,Jewellery,27
2AE009D4,9/1/2017,193499,DAISY DUKE RING  S4,Jewellery,27
2AE009D4,8/21/2017,153716,LEATHER GLOVE  LN,Handbags & Access,27
2AE009D4,11/25/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,27
2AE009D4,9/10/2017,191787,FLORAL RING  Y4,Jewellery,27
3798EC9,8/18/2017,198742,FACETED DUO BANGL  SZ,Jewellery,25
3798EC9,12/5/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,25
3798EC9,10/7/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,25
3798EC9,10/27/2017,204552,MERIBEL BANGLE  TW,Jewellery,25
3798EC9,10/6/2017,141244,OV PLAIN LEATHER  SH,Handbags & Access,25
3798EC9,12/23/2017,164260,ASHMILLON BERET A0,Handbags & Access,25
2A1AB2AA,11/9/2017,198742,FACETED DUO BANGL  SZ,Jewellery,44
2A1AB2AA,8/22/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,44
2A1AB2AA,12/18/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,44
38AD5445,11/3/2017,198742,FACETED DUO BANGL  SZ,Jewellery,52
38AD5445,8/28/2017,148301,LEATHER GLOVE  IK,Handbags & Access,52
38AD5445,8/19/2017,155582,LEATHER GLOVE  P0,Handbags & Access,52
38AD5445,10/4/2017,197201,SPARKLE FLOWER RI  Y4,Jewellery,52
8EF4D86,12/19/2017,198742,FACETED DUO BANGL  SZ,Jewellery,30
6D9B874,10/31/2017,198742,FACETED DUO BANGL  SZ,Jewellery,27
6D9B874,8/1/2017,176256,MEDINA KIMONO SV,Handbags & Access,27
6D9B874,10/17/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,27
6D9B874,12/23/2017,198206,FACETED DUO BANGL  N4,Jewellery,27
6D9B874,11/26/2017,206439,HAMMERED STACKER  AN,Jewellery,27
6D9B874,12/20/2017,191787,FLORAL RING  Y4,Jewellery,27
6D9B874,11/11/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,27
22529B08,9/6/2017,198742,FACETED DUO BANGL  SZ,Jewellery,22
22529B08,8/20/2017,225315,SPICE BANGLE  N4,Jewellery,22
22529B08,11/21/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,22
3A6B8528,11/2/2017,198742,FACETED DUO BANGL  SZ,Jewellery,41
2A8E7F90,11/14/2017,198742,FACETED DUO BANGL  SZ,Jewellery,26
2A8E7F90,11/13/2017,176256,MEDINA KIMONO SV,Handbags & Access,26
2A8E7F90,8/16/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,26
943CADB,9/26/2017,198742,FACETED DUO BANGL  SZ,Jewellery,29
943CADB,8/20/2017,148301,LEATHER GLOVE  IK,Handbags & Access,29
943CADB,10/8/2017,187907,DANGLE BANGLES  A4,Jewellery,29
943CADB,11/24/2017,157310,LEATHER GLOVE  QA,Handbags & Access,29
943CADB,9/12/2017,200172,FACETED DUO BANGL  Y4,Jewellery,29
943CADB,10/25/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,29
3B7FF5D4,8/2/2017,198742,FACETED DUO BANGL  SZ,Jewellery,51
3B7FF5D4,11/21/2017,167688,CASHMERE STRIPE F4,Handbags & Access,51
3B7FF5D4,9/30/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,51
3B7FF5D4,9/5/2017,141244,OV PLAIN LEATHER  SH,Handbags & Access,51
245ACFC7,12/2/2017,198742,FACETED DUO BANGL  SZ,Jewellery,44
70DAEC3,11/2/2017,198742,FACETED DUO BANGL  SZ,Jewellery,29
70DAEC3,12/29/2017,173025,PLAIN WOOL/SILK NP,Handbags & Access,29
70DAEC3,8/11/2017,215392,ANIMAL BANGLE  N4,Jewellery,29
182E4ED9,11/18/2017,198742,FACETED DUO BANGL  SZ,Jewellery,47
182E4ED9,8/9/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,47
966D0B4,8/2/2017,166408,ASHMILLON SCARF B0,Handbags & Access,34
966D0B4,11/29/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,34
966D0B4,12/21/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,34
966D0B4,9/29/2017,211153,HAMMERED STACKER  S4,Jewellery,34
2AEB9653,10/30/2017,166408,ASHMILLON SCARF B0,Handbags & Access,20
C6CA8B8,8/26/2017,166408,ASHMILLON SCARF B0,Handbags & Access,28
C6CA8B8,11/4/2017,193499,DAISY DUKE RING  S4,Jewellery,28
C6CA8B8,11/29/2017,142089,OV SUEDE GLOVE  Y0,Handbags & Access,28
C6CA8B8,10/23/2017,215392,ANIMAL BANGLE  N4,Jewellery,28
1F2607FE,8/22/2017,166408,ASHMILLON SCARF B0,Handbags & Access,41
1F2607FE,10/22/2017,147552,LEATHER GLOVE  IE,Handbags & Access,41
1F2607FE,12/5/2017,212118,GYPSY STACK BANGL  NL,Jewellery,41
1F2607FE,8/4/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,41
3F0BBBE,8/29/2017,166408,ASHMILLON SCARF B0,Handbags & Access,33
3F0BBBE,9/17/2017,147552,LEATHER GLOVE  IE,Handbags & Access,33
3F0BBBE,12/22/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,33
24433510,12/31/2017,166408,ASHMILLON SCARF B0,Handbags & Access,21
24433510,9/21/2017,213702,ORGANIC SWIRL BL  Z4,Jewellery,21
3A2CCC57,11/29/2017,166408,ASHMILLON SCARF B0,Handbags & Access,26
3A2CCC57,11/15/2017,166408,ASHMILLON SCARF B0,Handbags & Access,26
F28942C,10/30/2017,166408,ASHMILLON SCARF B0,Handbags & Access,55
F28942C,8/15/2017,158319,LEATHER GLOVE  S0,Handbags & Access,55
F28942C,12/3/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,55
37D583FE,11/21/2017,166408,ASHMILLON SCARF B0,Handbags & Access,49
37D583FE,11/22/2017,191787,FLORAL RING  Y4,Jewellery,49
37D583FE,10/9/2017,164260,ASHMILLON BERET A0,Handbags & Access,49
3AC0EACA,12/18/2017,166408,ASHMILLON SCARF B0,Handbags & Access,50
3AC0EACA,11/10/2017,200172,FACETED DUO BANGL  Y4,Jewellery,50
3AC0EACA,10/16/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,50
3AC0EACA,8/15/2017,155500,LEATHER GLOVE  NT,Handbags & Access,50
3AC0EACA,11/22/2017,215392,ANIMAL BANGLE  N4,Jewellery,50
1499D362,9/23/2017,166408,ASHMILLON SCARF B0,Handbags & Access,22
1499D362,10/28/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,22
1499D362,9/6/2017,158319,LEATHER GLOVE  S0,Handbags & Access,22
1499D362,10/6/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,22
1499D362,11/20/2017,191879,FLOWER SPKLE RING  R4,Jewellery,22
153641C4,8/9/2017,166408,ASHMILLON SCARF B0,Handbags & Access,25
153641C4,10/19/2017,128697,STUDDED BOW GLOVE  Y0,Handbags & Access,25
153641C4,10/7/2017,184019,"BOBBLE SCARF F4, 1SIZE",Handbags & Access,25
153641C4,10/25/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,25
153641C4,9/4/2017,195053,DISCO RING  Z0,Jewellery,25
153641C4,12/31/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,25
FFA8A5F,11/18/2017,166408,ASHMILLON SCARF B0,Handbags & Access,28
FFA8A5F,12/21/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,28
FFA8A5F,12/12/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,28
52A8C34,12/30/2017,166408,ASHMILLON SCARF B0,Handbags & Access,23
52A8C34,8/25/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,23
78A665C,11/9/2017,166408,ASHMILLON SCARF B0,Handbags & Access,23
78A665C,12/21/2017,187907,DANGLE BANGLES  A4,Jewellery,23
78A665C,9/5/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,23
78A665C,8/7/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,23
2455C06,11/3/2017,166408,ASHMILLON SCARF B0,Handbags & Access,53
2455C06,9/7/2017,193499,DAISY DUKE RING  S4,Jewellery,53
30CE1734,11/25/2017,166408,ASHMILLON SCARF B0,Handbags & Access,26
30CE1734,8/28/2017,200172,FACETED DUO BANGL  Y4,Jewellery,26
30CE1734,8/17/2017,213702,ORGANIC SWIRL BL  Z4,Jewellery,26
30CE1734,10/25/2017,189455,ZEBRA BANGLE  Y4,Jewellery,26
2F6A689C,10/26/2017,166408,ASHMILLON SCARF B0,Handbags & Access,37
2F6A689C,11/30/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,37
2F6A689C,8/26/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,37
2F6A689C,12/22/2017,191373,BRUSHED MOON RING  T4,Jewellery,37
69989AB,9/30/2017,166408,ASHMILLON SCARF B0,Handbags & Access,39
320F9D72,10/22/2017,166408,ASHMILLON SCARF B0,Handbags & Access,25
320F9D72,12/20/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,25
320F9D72,11/27/2017,200573,ZIG ZAG BANGLE  J4,Jewellery,25
23ADFEDA,10/21/2017,166408,ASHMILLON SCARF B0,Handbags & Access,25
23ADFEDA,12/24/2017,147552,LEATHER GLOVE  IE,Handbags & Access,25
23ADFEDA,10/31/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,25
23ADFEDA,12/30/2017,155582,LEATHER GLOVE  P0,Handbags & Access,25
29FD6611,11/13/2017,166408,ASHMILLON SCARF B0,Handbags & Access,45
2525AD02,9/3/2017,166408,ASHMILLON SCARF B0,Handbags & Access,30
2525AD02,12/9/2017,189455,ZEBRA BANGLE  Y4,Jewellery,30
B63CDE6,10/26/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,22
B63CDE6,8/7/2017,176256,MEDINA KIMONO SV,Handbags & Access,22
B63CDE6,9/28/2017,212118,GYPSY STACK BANGL  NL,Jewellery,22
B63CDE6,12/29/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,22
264E5840,10/9/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,24
264E5840,9/21/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,24
264E5840,8/29/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,24
37B15B9F,8/29/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,30
37B15B9F,8/6/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,30
21AF0E3C,8/21/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,42
21AF0E3C,12/14/2017,169942,CASHMERE STRIPE A4,Handbags & Access,42
21AF0E3C,10/17/2017,151269,LEATHER GLOVE  JX,Handbags & Access,42
21AF0E3C,12/26/2017,172185,BOBBLE SCARF F4,Handbags & Access,42
20E428CC,9/20/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,21
20E428CC,8/7/2017,173025,PLAIN WOOL/SILK NP,Handbags & Access,21
20E428CC,9/14/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,21
20E428CC,11/14/2017,204552,MERIBEL BANGLE  TW,Jewellery,21
20E428CC,9/26/2017,213702,ORGANIC SWIRL BL  Z4,Jewellery,21
8501BEB,12/17/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,26
8501BEB,10/26/2017,213702,ORGANIC SWIRL BL  Z4,Jewellery,26
986F05F,12/8/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,31
1F7C4F96,8/24/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,24
1F7C4F96,8/25/2017,193499,DAISY DUKE RING  S4,Jewellery,24
1F7C4F96,12/1/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,24
1F7C4F96,10/30/2017,191787,FLORAL RING  Y4,Jewellery,24
1F7C4F96,12/22/2017,172185,BOBBLE SCARF F4,Handbags & Access,24
219F1F1E,8/1/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,22
219F1F1E,12/14/2017,172185,BOBBLE SCARF F4,Handbags & Access,22
149E484E,8/28/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,37
149E484E,8/1/2017,200573,ZIG ZAG BANGLE  J4,Jewellery,37
149E484E,11/2/2017,172185,BOBBLE SCARF F4,Handbags & Access,37
7F7E75,10/21/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,24
7F7E75,10/9/2017,225315,SPICE BANGLE  N4,Jewellery,24
1338229F,12/27/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,25
1338229F,11/27/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,25
1334D812,11/22/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,28
1334D812,11/21/2017,172185,BOBBLE SCARF F4,Handbags & Access,28
1875A78D,10/26/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,26
1875A78D,9/16/2017,193499,DAISY DUKE RING  S4,Jewellery,26
1875A78D,12/16/2017,158319,LEATHER GLOVE  S0,Handbags & Access,26
1875A78D,9/13/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,26
1A73B459,11/15/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,47
1A73B459,9/28/2017,187907,DANGLE BANGLES  A4,Jewellery,47
1A73B459,12/6/2017,173025,PLAIN WOOL/SILK NP,Handbags & Access,47
1A73B459,12/2/2017,213228,GYPSY STACK BANGL  W5,Jewellery,47
1A73B459,9/4/2017,151269,LEATHER GLOVE  JX,Handbags & Access,47
1A6F5AC5,9/30/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,38
1A6F5AC5,11/16/2017,167688,CASHMERE STRIPE F4,Handbags & Access,38
71CACDE,8/28/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,36
71CACDE,12/8/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,36
3938B4B4,12/6/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,47
281C0B1F,8/28/2017,135119,PATENT CHARM GLOV  Y4,Handbags & Access,24
281C0B1F,8/26/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,24
281C0B1F,8/10/2017,193499,DAISY DUKE RING  S4,Jewellery,24
281C0B1F,8/30/2017,158319,LEATHER GLOVE  S0,Handbags & Access,24
2AD58498,9/16/2017,148301,LEATHER GLOVE  IK,Handbags & Access,22
2AD58498,10/9/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,22
1576A949,8/30/2017,148301,LEATHER GLOVE  IK,Handbags & Access,21
1576A949,9/13/2017,158319,LEATHER GLOVE  S0,Handbags & Access,21
19BB0F1B,12/7/2017,148301,LEATHER GLOVE  IK,Handbags & Access,24
19BB0F1B,10/6/2017,187907,DANGLE BANGLES  A4,Jewellery,24
19BB0F1B,8/12/2017,153716,LEATHER GLOVE  LN,Handbags & Access,24
